5,6
38,4
8841,3
21010,2
9386,2
298537,2
20,2
324,2
891,2
289,2
53,2
113,2
1098,2
2680,2
11453,1
24191,1
6836,1
1070,1
64704,1
188,1
47067,1
3046,1
5840,1
4496,1
16743,1
4595,1
111,1
4696,1
242841,1
587,1
15049,1
177175,1
197058,1
10382,1
3581,1
25234,1
401072,1
254438,1
21767,1
177,1
98521,1
16094,1
452820,1
34,1
1367,1
1755,1
61808,1
69308,1
39933,1
482,1
22989,1
659,1
24,1
31,1
803,1
82,1
2992,1
335316,1
498932,1
2388,1
10482,1
1844,1
369,1
20614,1
2072,1
5247,1
488421,1
620,1
494043,1
143,1
7120,1
