8,52
5,21
7,19
53,5
20,4
34,4
345,3
31,3
276,3
247,2
3,2
180892,2
38,2
77388,2
143,2
163,2
177,2
59,2
25,2
274,1
280,1
286,1
287,1
302,1
428,1
448,1
453,1
495,1
501,1
507,1
510,1
513,1
532,1
546,1
547,1
555,1
559,1
590,1
616,1
641,1
648,1
650,1
690,1
891,1
893,1
961,1
962,1
988,1
1017,1
1031,1
1082,1
1098,1
1153,1
1188,1
1363,1
1367,1
1418,1
1425,1
1558,1
1606,1
1764,1
1947,1
1965,1
2234,1
2274,1
2285,1
2459,1
2725,1
2918,1
3148,1
3334,1
3357,1
3672,1
3885,1
4077,1
4205,1
4360,1
4388,1
4454,1
4696,1
5400,1
5713,1
5974,1
6606,1
6661,1
7426,1
8331,1
8669,1
8799,1
9631,1
9680,1
10191,1
10914,1
13154,1
14013,1
14438,1
14548,1
14657,1
14870,1
15122,1
15850,1
16071,1
16199,1
17204,1
17809,1
18194,1
19266,1
19392,1
19988,1
20279,1
20315,1
22391,1
25565,1
27061,1
27208,1
27618,1
28890,1
30145,1
30218,1
30451,1
32048,1
35037,1
35943,1
36609,1
36956,1
37613,1
39366,1
43507,1
48586,1
48613,1
63509,1
70703,1
71618,1
77426,1
81695,1
84538,1
100500,1
102396,1
103880,1
110173,1
126194,1
149469,1
164235,1
169843,1
176392,1
190484,1
209412,1
212257,1
255487,1
262974,1
337432,1
346276,1
351074,1
392064,1
392453,1
416155,1
419655,1
444083,1
456925,1
457005,1
468140,1
468141,1
12,1
21,1
24,1
44,1
56,1
61,1
86,1
112,1
123,1
128,1
135,1
201,1
202,1
208,1
210,1
222,1
233,1
243,1
