5,8
20,5
38,4
113,2
1098,2
31,2
16,2
3357,2
17184,1
7456,1
4496,1
7925,1
2992,1
2972,1
9090,1
9231,1
14785,1
465678,1
53,1
69776,1
98521,1
16743,1
498932,1
9386,1
488421,1
5840,1
3046,1
7902,1
21767,1
5247,1
2072,1
9057,1
800,1
16840,1
12903,1
1070,1
41957,1
6524,1
17113,1
28035,1
24,1
1844,1
390,1
1914,1
6214,1
466060,1
9577,1
21515,1
4920,1
366,1
803,1
1153,1
17636,1
209123,1
150837,1
33800,1
68067,1
53287,1
1541,1
345369,1
289,1
168918,1
34,1
9305,1
541574,1
808,1
13661,1
20515,1
271,1
2439,1
1036,1
274,1
2680,1
53373,1
590,1
