8,61
5,29
7,22
53,6
20,5
31,4
34,4
59,3
143,3
345,3
180892,3
163,2
276,2
135,2
559,2
177,2
247,2
201,2
38,2
3,2
24,1
25565,1
532,1
6661,1
456925,1
8331,1
9631,1
63509,1
893,1
164235,1
20315,1
351074,1
12,1
2234,1
202,1
710,1
149469,1
1244,1
513,1
123,1
102396,1
1031,1
5400,1
35943,1
510,1
71618,1
37613,1
39366,1
302,1
77388,1
10191,1
20279,1
233,1
58002,1
110173,1
2918,1
14438,1
1594,1
1367,1
169843,1
27208,1
60,1
616,1
274,1
18264,1
1764,1
222,1
4077,1
103880,1
962,1
448,1
5974,1
262974,1
208,1
100500,1
48586,1
4205,1
419655,1
1546,1
20922,1
3885,1
453,1
77,1
1606,1
3148,1
27061,1
590,1
30145,1
17809,1
3357,1
690,1
287,1
1947,1
457005,1
5713,1
16199,1
14657,1
3438,1
346276,1
392064,1
14013,1
19988,1
450,1
641,1
19392,1
1363,1
190484,1
13154,1
19266,1
4360,1
337432,1
416155,1
36956,1
8674,1
1082,1
988,1
2725,1
241155,1
1418,1
280,1
28890,1
56,1
4696,1
1098,1
342460,1
1425,1
1965,1
648,1
8669,1
70703,1
555,1
392453,1
15850,1
2285,1
16071,1
3334,1
507,1
86,1
547,1
14548,1
209412,1
2459,1
48613,1
961,1
4388,1
17689,1
212257,1
21,1
36609,1
952,1
495,1
444083,1
501,1
2274,1
232032,1
468140,1
61,1
14870,1
1188,1
18194,1
6606,1
84538,1
17204,1
27618,1
468141,1
428,1
9680,1
176392,1
77426,1
210,1
3672,1
30451,1
22391,1
546,1
891,1
10914,1
30218,1
128,1
1017,1
20702,1
44,1
32048,1
2165,1
15122,1
382,1
1153,1
255487,1
286,1
4604,1
4454,1
35037,1
112,1
25,1
571,1
