5,48
8,17
7,15
38,10
163,8
20,8
16,5
8841,5
34,5
289,5
113,4
379,4
507,4
61,4
5877,3
24,3
59,3
51,3
1098,3
1914,3
271,3
2680,3
803,2
53,2
276,2
241,2
369,2
1298,2
3357,2
2992,2
6836,2
178,2
143,2
41957,2
398,2
9577,2
319,2
24191,2
8920,2
31,2
1844,2
324,2
1367,2
13661,2
1541,2
366,2
61808,2
39933,2
1063,2
657,2
44,2
9386,2
16743,2
83269,2
68067,1
47879,1
1943,1
9653,1
15049,1
4120,1
494043,1
64704,1
4253,1
466,1
18858,1
58887,1
21010,1
202,1
1036,1
274,1
16602,1
2438,1
2229,1
54143,1
222160,1
891,1
16889,1
482,1
14650,1
5195,1
17113,1
123,1
995,1
4992,1
17184,1
242841,1
7456,1
30586,1
233,1
254438,1
488421,1
4496,1
7925,1
150837,1
2715,1
28035,1
48926,1
503140,1
390,1
4718,1
8157,1
71754,1
21515,1
2389,1
17040,1
53287,1
117011,1
88,1
50707,1
4696,1
413647,1
10482,1
159101,1
461040,1
10382,1
415,1
20975,1
417,1
335316,1
24782,1
176803,1
102863,1
9305,1
588,1
1838,1
36928,1
5009,1
177,1
20158,1
349314,1
41485,1
111,1
51894,1
34633,1
46360,1
116822,1
43146,1
33408,1
54287,1
730,1
36857,1
16840,1
44307,1
2427,1
6214,1
2959,1
45756,1
65863,1
50604,1
4196,1
197058,1
1190,1
70027,1
49,1
590,1
20614,1
3843,1
73813,1
17636,1
1406,1
46383,1
15005,1
17343,1
779,1
587,1
4595,1
22989,1
2972,1
808,1
1755,1
3554,1
65234,1
261252,1
14785,1
14750,1
667,1
168918,1
207295,1
11453,1
3581,1
335,1
2194,1
65246,1
460,1
12903,1
4920,1
65284,1
5146,1
41,1
401072,1
69439,1
7605,1
25991,1
519178,1
33800,1
517,1
10796,1
9832,1
452820,1
105008,1
40091,1
158,1
453,1
54522,1
188,1
475762,1
223,1
34939,1
68700,1
313091,1
8332,1
3983,1
28957,1
1153,1
500965,1
18871,1
10904,1
7902,1
34411,1
10315,1
1751,1
501187,1
28138,1
6970,1
714,1
3419,1
200,1
47488,1
209123,1
297,1
25234,1
9057,1
53261,1
143224,1
135,1
137,1
280331,1
3994,1
420662,1
25573,1
231646,1
3443,1
153442,1
1962,1
1413,1
51161,1
119234,1
77846,1
2085,1
802,1
1110,1
18325,1
193,1
3283,1
10637,1
12178,1
40310,1
451,1
2553,1
907,1
77859,1
81,1
205,1
237316,1
501,1
1266,1
4097,1
96,1
9293,1
5257,1
2006,1
2796,1
345,1
394710,1
14806,1
43941,1
465678,1
98521,1
10782,1
3325,1
620,1
26588,1
180141,1
1070,1
486558,1
4192,1
124136,1
4323,1
69784,1
2388,1
541574,1
161,1
2072,1
8785,1
43409,1
3046,1
44617,1
17840,1
69776,1
5247,1
19755,1
203342,1
1146,1
5840,1
419705,1
2439,1
213813,1
497794,1
659,1
69308,1
41552,1
75962,1
2136,1
5382,1
1365,1
27880,1
18988,1
643,1
498932,1
9090,1
9231,1
13422,1
40116,1
82,1
127217,1
486107,1
50280,1
893,1
20515,1
2121,1
124,1
5534,1
404560,1
693,1
21767,1
73536,1
83022,1
745,1
298537,1
3151,1
53373,1
345369,1
1834,1
549170,1
211045,1
218,1
49003,1
6524,1
573,1
129831,1
1614,1
120065,1
466060,1
800,1
94693,1
323680,1
