5,8
20,6
38,4
31,3
34,2
16,2
803,2
113,2
24,2
3357,2
590,1
800,1
808,1
1070,1
1098,1
1844,1
1914,1
2072,1
2439,1
2680,1
2972,1
2992,1
3046,1
4496,1
4920,1
5247,1
5840,1
6214,1
6524,1
7456,1
7902,1
7925,1
9057,1
9090,1
9231,1
9305,1
9386,1
9577,1
10482,1
12903,1
13661,1
14785,1
16743,1
16840,1
17113,1
17184,1
17636,1
20515,1
21515,1
21767,1
28035,1
33800,1
41957,1
53287,1
53373,1
64704,1
68067,1
69776,1
98521,1
150837,1
209123,1
345369,1
411062,1
465678,1
466060,1
488421,1
498932,1
541574,1
53,1
202,1
271,1
274,1
289,1
366,1
390,1
398,1
587,1
