8,28
5,19
7,4
53,3
20,3
9680,1
247,1
77388,1
34,1
102396,1
468140,1
20702,1
468141,1
135,1
210,1
31,1
510,1
501,1
457005,1
25,1
143,1
286,1
1153,1
2274,1
44,1
38,1
20279,1
590,1
24,1
56,1
7426,1
202,1
110173,1
1367,1
345,0
546,0
274,0
180892,0
1594,0
2165,0
19988,0
690,0
25565,0
4604,0
346276,0
710,0
952,0
571,0
12,0
30218,0
14438,0
532,0
4077,0
1098,0
616,0
1606,0
14013,0
342460,0
17809,0
10914,0
112,0
35037,0
43507,0
163,0
255487,0
27208,0
10191,0
8331,0
77,0
77426,0
30145,0
5974,0
149469,0
513,0
71618,0
27618,0
5400,0
1244,0
123,0
302,0
60,0
495,0
35943,0
20922,0
392064,0
59,0
17204,0
4454,0
382,0
559,0
14870,0
61,0
63509,0
3438,0
6661,0
1188,0
893,0
232032,0
3672,0
