5,38
8,13
20,8
38,7
34,5
53,3
16,3
7,3
507,3
41957,2
44,2
379,2
143,2
51,2
241,2
289,2
31,2
590,1
460,1
413647,1
1298,1
9090,1
24,1
659,1
3554,1
2992,1
808,1
5009,1
177,1
18858,1
1614,1
4920,1
49,1
40091,1
324,1
3046,1
3843,1
465678,1
19755,1
161,1
7605,1
111,1
15005,1
242841,1
1153,1
25234,1
319,1
9653,1
2680,1
466,1
209123,1
200,1
34633,1
730,1
398,1
21515,1
50707,1
4718,1
620,1
1367,1
5382,1
202,1
14650,1
233,1
693,1
9386,1
25991,1
20975,1
995,1
4992,1
415,1
10315,1
390,0
30586,0
486107,0
65234,0
177175,0
10382,0
41,0
5146,0
65284,0
12903,0
7120,0
16602,0
587,0
24191,0
65246,0
494043,0
68067,0
482,0
15049,0
1406,0
17636,0
4595,0
891,0
22989,0
2972,0
21010,0
64704,0
222160,0
1943,0
8157,0
6836,0
65863,0
1190,0
33408,0
197058,0
61808,0
588,0
159101,0
102863,0
6214,0
2427,0
158,0
1914,0
50604,0
4196,0
9305,0
18988,0
5877,0
203342,0
116822,0
40116,0
82,0
39933,0
46383,0
16743,0
2136,0
54143,0
45756,0
44307,0
20614,0
11453,0
207295,0
168918,0
667,0
69439,0
401072,0
3357,0
14785,0
178,0
261252,0
14750,0
8841,0
73813,0
2194,0
3581,0
1838,0
24782,0
335316,0
188,0
41485,0
349314,0
369,0
20158,0
36928,0
461040,0
9577,0
404560,0
124,0
20515,0
803,0
893,0
643,0
17184,0
113,0
50280,0
323680,0
94693,0
53373,0
745,0
2439,0
21767,0
800,0
466060,0
120065,0
129831,0
6524,0
211045,0
549170,0
1834,0
345369,0
218,0
8785,0
2072,0
541574,0
8920,0
475762,0
9832,0
453,0
452820,0
3325,0
1755,0
2959,0
33800,0
503140,0
61,0
47488,0
714,0
519178,0
4323,0
10904,0
18871,0
53261,0
9057,0
28138,0
1751,0
366,0
20852,0
7902,0
73536,0
500965,0
501187,0
1844,0
4496,0
1036,0
4120,0
779,0
58887,0
1541,0
47879,0
271,0
1098,0
4696,0
117011,0
2389,0
17113,0
28035,0
163,0
274,0
7925,0
213813,0
7456,0
2553,0
517,0
150837,0
488421,0
13422,0
9231,0
4253,0
53287,0
88,0
48926,0
41552,0
124136,0
14806,0
486558,0
2627,0
1070,0
180141,0
10782,0
59,0
98521,0
43941,0
4192,0
1365,0
75962,0
10482,0
69308,0
13661,0
5840,0
498932,0
16840,0
1146,0
83022,0
5247,0
69776,0
17840,0
44617,0
49003,0
2229,0
