5,6
34,4
8841,3
9386,2
324,2
289,2
20,2
113,2
298537,2
38,2
111,2
143,2
24191,2
21010,2
891,2
19755,1
13661,1
401072,1
494043,1
349314,1
415,1
460,1
714,1
587,1
22989,1
6836,1
177,1
335316,1
254438,1
25234,1
88,1
3581,1
369,1
1844,1
1943,1
18988,1
10083,1
14750,1
261252,1
3357,1
16602,1
69308,1
573,1
61808,1
7120,1
53,1
7927,1
803,1
482,1
242841,1
779,1
9577,1
15049,1
102863,1
129831,1
44,1
2427,1
50604,1
2389,1
4253,1
667,1
20975,1
31,1
2388,1
8920,1
10382,1
197058,1
177175,1
411062,1
47067,1
207295,1
24,1
659,1
178,1
64704,1
11453,1
4595,1
4696,1
